     2    0.10876E+04    0.33283E+01    0.12911E-02    0.19123E-02    0.38708E-01    0.33283E+01    0.46415E-01   -0.62834E-05   -0.10901E-05    0.64538E-06    0.12911E-02   -0.62834E-05    0.88212E-08    0.13063E-07    0.28696E-06    0.19123E-02   -0.10901E-05    0.13063E-07    0.25920E-07    0.59081E-06    0.38708E-01    0.64538E-06    0.28696E-06    0.59081E-06    0.25428E-03
     3    0.10262E+04    0.40299E+01    0.91618E-03    0.23405E-02    0.49956E-01    0.40299E+01    0.72623E-01   -0.53103E-05   -0.60829E-06    0.55301E-05    0.91618E-03   -0.53103E-05    0.53529E-08    0.14230E-07    0.25791E-06    0.23405E-02   -0.60829E-06    0.14230E-07    0.54162E-07    0.84841E-06    0.49956E-01    0.55301E-05    0.25791E-06    0.84841E-06    0.30162E-03
     4    0.96591E+03    0.40519E+01    0.69524E-03    0.26596E-02    0.61208E-01    0.40519E+01    0.78318E-01   -0.40355E-05   -0.17717E-06    0.92405E-05    0.69524E-03   -0.40355E-05    0.36980E-08    0.15075E-07    0.26898E-06    0.26596E-02   -0.17717E-06    0.15075E-07    0.92240E-07    0.12616E-05    0.61208E-01    0.92405E-05    0.26898E-06    0.12616E-05    0.35368E-03
     5    0.91920E+03    0.36902E+01    0.54997E-03    0.29076E-02    0.71395E-01    0.36902E+01    0.66497E-01   -0.28102E-05    0.80369E-07    0.11835E-04    0.54997E-03   -0.28102E-05    0.27465E-08    0.15668E-07    0.28838E-06    0.29076E-02    0.80369E-07    0.15668E-07    0.13925E-06    0.18274E-05    0.71395E-01    0.11835E-04    0.28838E-06    0.18274E-05    0.41783E-03
     6    0.88562E+03    0.31651E+01    0.44818E-03    0.31016E-02    0.80508E-01    0.31651E+01    0.46977E-01   -0.17561E-05    0.23136E-06    0.11981E-04    0.44818E-03   -0.17561E-05    0.21369E-08    0.16060E-07    0.30933E-06    0.31016E-02    0.23136E-06    0.16060E-07    0.19411E-06    0.25525E-05    0.80508E-01    0.11981E-04    0.30933E-06    0.25525E-05    0.49545E-03
     7    0.86288E+03    0.26120E+01    0.37363E-03    0.32530E-02    0.88553E-01    0.26120E+01    0.28748E-01   -0.92213E-06    0.34515E-06    0.14883E-04    0.37363E-03   -0.92213E-06    0.17181E-08    0.16304E-07    0.32976E-06    0.32530E-02    0.34515E-06    0.16304E-07    0.25586E-06    0.34442E-05    0.88553E-01    0.14883E-04    0.32976E-06    0.34442E-05    0.58857E-03
     8    0.84809E+03    0.21092E+01    0.31670E-03    0.33712E-02    0.95770E-01    0.21092E+01    0.16337E-01   -0.32098E-06    0.41416E-06    0.18527E-04    0.31670E-03   -0.32098E-06    0.14157E-08    0.16434E-07    0.34887E-06    0.33712E-02    0.41416E-06    0.16434E-07    0.32356E-06    0.45089E-05    0.95770E-01    0.18527E-04    0.34887E-06    0.45089E-05    0.69909E-03
     9    0.83947E+03    0.16932E+01    0.27182E-03    0.34628E-02    0.10228E+00    0.16932E+01    0.99492E-02    0.60380E-07    0.39260E-06    0.14951E-04    0.27182E-03    0.60380E-07    0.11891E-08    0.16478E-07    0.36636E-06    0.34628E-02    0.39260E-06    0.16478E-07    0.39638E-06    0.57500E-05    0.10228E+00    0.14951E-04    0.36636E-06    0.57500E-05    0.82829E-03
    10    0.83564E+03    0.13807E+01    0.23577E-03    0.35306E-02    0.10798E+00    0.13807E+01    0.75077E-02    0.25908E-06    0.32804E-06    0.97636E-05    0.23577E-03    0.25908E-06    0.10141E-08    0.16451E-07    0.38201E-06    0.35306E-02    0.32804E-06    0.16451E-07    0.47353E-06    0.71645E-05    0.10798E+00    0.97636E-05    0.38201E-06    0.71645E-05    0.97632E-03
    11    0.83514E+03    0.11744E+01    0.20672E-03    0.35785E-02    0.11291E+00    0.11744E+01    0.67105E-02    0.32485E-06    0.32873E-06    0.10946E-04    0.20672E-03    0.32485E-06    0.87594E-09    0.16375E-07    0.39598E-06    0.35785E-02    0.32873E-06    0.16375E-07    0.55442E-06    0.87515E-05    0.11291E+00    0.10946E-04    0.39598E-06    0.87515E-05    0.11436E-02
    12    0.83828E+03    0.10678E+01    0.18308E-03    0.36098E-02    0.11718E+00    0.10678E+01    0.62124E-02    0.30273E-06    0.40510E-06    0.14725E-04    0.18308E-03    0.30273E-06    0.76437E-09    0.16254E-07    0.40815E-06    0.36098E-02    0.40510E-06    0.16254E-07    0.63829E-06    0.10502E-04    0.11718E+00    0.14725E-04    0.40815E-06    0.10502E-04    0.13298E-02
    13    0.84329E+03    0.10364E+01    0.16362E-03    0.36278E-02    0.12089E+00    0.10364E+01    0.54552E-02    0.22535E-06    0.45337E-06    0.17095E-04    0.16362E-03    0.22535E-06    0.67314E-09    0.16098E-07    0.41860E-06    0.36278E-02    0.45337E-06    0.16098E-07    0.72462E-06    0.12409E-04    0.12089E+00    0.17095E-04    0.41860E-06    0.12409E-04    0.15346E-02
    14    0.84923E+03    0.10522E+01    0.14724E-03    0.36354E-02    0.12408E+00    0.10522E+01    0.47786E-02    0.12227E-06    0.38914E-06    0.15881E-04    0.14724E-03    0.12227E-06    0.59727E-09    0.15918E-07    0.42746E-06    0.36354E-02    0.38914E-06    0.15918E-07    0.81300E-06    0.14465E-04    0.12408E+00    0.15881E-04    0.42746E-06    0.14465E-04    0.17577E-02
    15    0.85645E+03    0.10988E+01    0.13320E-03    0.36334E-02    0.12679E+00    0.10988E+01    0.43695E-02    0.21893E-07    0.29734E-06    0.13221E-04    0.13320E-03    0.21893E-07    0.53354E-09    0.15718E-07    0.43484E-06    0.36334E-02    0.29734E-06    0.15718E-07    0.90301E-06    0.16660E-04    0.12679E+00    0.13221E-04    0.43484E-06    0.16660E-04    0.19983E-02
    16    0.86545E+03    0.11633E+01    0.12094E-03    0.36225E-02    0.12902E+00    0.11633E+01    0.42996E-02   -0.52403E-07    0.27719E-06    0.11703E-04    0.12094E-03   -0.52403E-07    0.47938E-09    0.15502E-07    0.44081E-06    0.36225E-02    0.27719E-06    0.15502E-07    0.99426E-06    0.18986E-04    0.12902E+00    0.11703E-04    0.44081E-06    0.18986E-04    0.22557E-02
    17    0.87614E+03    0.12340E+01    0.11023E-03    0.36045E-02    0.13082E+00    0.12340E+01    0.45548E-02   -0.96139E-07    0.31569E-06    0.11403E-04    0.11023E-03   -0.96139E-07    0.43301E-09    0.15275E-07    0.44551E-06    0.36045E-02    0.31569E-06    0.15275E-07    0.10865E-05    0.21434E-04    0.13082E+00    0.11403E-04    0.44551E-06    0.21434E-04    0.25288E-02
    18    0.88757E+03    0.13018E+01    0.10091E-03    0.35810E-02    0.13224E+00    0.13018E+01    0.49235E-02   -0.11146E-06    0.36941E-06    0.11662E-04    0.10091E-03   -0.11146E-06    0.39295E-09    0.15040E-07    0.44907E-06    0.35810E-02    0.36941E-06    0.15040E-07    0.11795E-05    0.23994E-04    0.13224E+00    0.11662E-04    0.44907E-06    0.23994E-04    0.28167E-02
    19    0.90056E+03    0.13630E+01    0.92746E-04    0.35528E-02    0.13330E+00    0.13630E+01    0.53397E-02   -0.10805E-06    0.38528E-06    0.11405E-04    0.92746E-04   -0.10805E-06    0.35810E-09    0.14799E-07    0.45154E-06    0.35528E-02    0.38528E-06    0.14799E-07    0.12729E-05    0.26655E-04    0.13330E+00    0.11405E-04    0.45154E-06    0.26655E-04    0.31183E-02
    20    0.91344E+03    0.14139E+01    0.85507E-04    0.35205E-02    0.13403E+00    0.14139E+01    0.58395E-02   -0.95567E-07    0.33058E-06    0.99272E-05    0.85507E-04   -0.95567E-07    0.32754E-09    0.14553E-07    0.45300E-06    0.35205E-02    0.33058E-06    0.14553E-07    0.13664E-05    0.29406E-04    0.13403E+00    0.99272E-05    0.45300E-06    0.29406E-04    0.34324E-02
    21    0.92655E+03    0.14601E+01    0.79046E-04    0.34848E-02    0.13447E+00    0.14601E+01    0.64565E-02   -0.75900E-07    0.26370E-06    0.84335E-05    0.79046E-04   -0.75900E-07    0.30063E-09    0.14304E-07    0.45353E-06    0.34848E-02    0.26370E-06    0.14304E-07    0.14600E-05    0.32236E-04    0.13447E+00    0.84335E-05    0.45353E-06    0.32236E-04    0.37579E-02
    22    0.94020E+03    0.15071E+01    0.73246E-04    0.34463E-02    0.13463E+00    0.15071E+01    0.72928E-02   -0.50297E-07    0.24639E-06    0.81565E-05    0.73246E-04   -0.50297E-07    0.27680E-09    0.14055E-07    0.45324E-06    0.34463E-02    0.24639E-06    0.14055E-07    0.15536E-05    0.35135E-04    0.13463E+00    0.81565E-05    0.45324E-06    0.35135E-04    0.40934E-02
    23    0.95420E+03    0.15559E+01    0.68037E-04    0.34054E-02    0.13452E+00    0.15559E+01    0.83687E-02   -0.25184E-07    0.26273E-06    0.85265E-05    0.68037E-04   -0.25184E-07    0.25561E-09    0.13806E-07    0.45215E-06    0.34054E-02    0.26273E-06    0.13806E-07    0.16469E-05    0.38090E-04    0.13452E+00    0.85265E-05    0.45215E-06    0.38090E-04    0.44375E-02
    24    0.96860E+03    0.16061E+01    0.63358E-04    0.33627E-02    0.13416E+00    0.16061E+01    0.96522E-02   -0.73103E-08    0.28127E-06    0.87100E-05    0.63358E-04   -0.73103E-08    0.23666E-09    0.13558E-07    0.45031E-06    0.33627E-02    0.28127E-06    0.13558E-07    0.17400E-05    0.41087E-04    0.13416E+00    0.87100E-05    0.45031E-06    0.41087E-04    0.47885E-02
    25    0.98335E+03    0.16584E+01    0.59148E-04    0.33187E-02    0.13359E+00    0.16584E+01    0.11155E-01    0.45521E-09    0.28625E-06    0.86200E-05    0.59148E-04    0.45521E-09    0.21966E-09    0.13312E-07    0.44778E-06    0.33187E-02    0.28625E-06    0.13312E-07    0.18326E-05    0.44114E-04    0.13359E+00    0.86200E-05    0.44778E-06    0.44114E-04    0.51448E-02
    26    0.99828E+03    0.17140E+01    0.55343E-04    0.32739E-02    0.13285E+00    0.17140E+01    0.12857E-01   -0.23023E-08    0.27186E-06    0.83927E-05    0.55343E-04   -0.23023E-08    0.20434E-09    0.13068E-07    0.44462E-06    0.32739E-02    0.27186E-06    0.13068E-07    0.19248E-05    0.47162E-04    0.13285E+00    0.83927E-05    0.44462E-06    0.47162E-04    0.55051E-02
    27    0.10136E+04    0.17694E+01    0.51884E-04    0.32283E-02    0.13192E+00    0.17694E+01    0.14729E-01   -0.10060E-07    0.25650E-06    0.83122E-05    0.51884E-04   -0.10060E-07    0.19051E-09    0.12828E-07    0.44089E-06    0.32283E-02    0.25650E-06    0.12828E-07    0.20165E-05    0.50220E-04    0.13192E+00    0.83122E-05    0.44089E-06    0.50220E-04    0.58680E-02
    28    0.10292E+04    0.18219E+01    0.48723E-04    0.31819E-02    0.13080E+00    0.18219E+01    0.16769E-01   -0.16966E-07    0.25821E-06    0.85623E-05    0.48723E-04   -0.16966E-07    0.17796E-09    0.12592E-07    0.43666E-06    0.31819E-02    0.25821E-06    0.12592E-07    0.21077E-05    0.53279E-04    0.13080E+00    0.85623E-05    0.43666E-06    0.53279E-04    0.62322E-02
    29    0.10451E+04    0.18696E+01    0.45833E-04    0.31350E-02    0.12952E+00    0.18696E+01    0.18988E-01   -0.21774E-07    0.26956E-06    0.87793E-05    0.45833E-04   -0.21774E-07    0.16654E-09    0.12359E-07    0.43196E-06    0.31350E-02    0.26956E-06    0.12359E-07    0.21983E-05    0.56331E-04    0.12952E+00    0.87793E-05    0.43196E-06    0.56331E-04    0.65965E-02
    30    0.10613E+04    0.19100E+01    0.43195E-04    0.30880E-02    0.12810E+00    0.19100E+01    0.21404E-01   -0.24695E-07    0.27800E-06    0.85625E-05    0.43195E-04   -0.24695E-07    0.15611E-09    0.12129E-07    0.42686E-06    0.30880E-02    0.27800E-06    0.12129E-07    0.22880E-05    0.59368E-04    0.12810E+00    0.85625E-05    0.42686E-06    0.59368E-04    0.69598E-02
